# parsed arguments: Namespace(benchmark='Q9ff52', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'5475452', 'norway', 'us', 'belgium', 'color', '2000000', '26000000', 'ireland', 'donations', 'country', 'blue', '1356852', '2713704', '7033231', 'japan', '1000000', 'finland', 'european', 'germany', '67030000', 'commission', '30033922', 'china', 'kuwait', 'netherlands'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
                Country  Donations color
0                    US   67030000  blue
1   European Commission   30033922  blue
2                 Japan   26000000  blue
3           Netherlands    7033231  blue
4                Norway    5475452  blue
5               Germany    2713704  blue
6                Kuwait    2000000  blue
7               Finland    1356852  blue
8               Belgium    1356852  blue
9               Ireland    1356852  blue
10                China    1000000  blue
# query is: How many donations has the European Commission provided?
# expected output type:[dtype('int64')]
# expected output is:
     ANSWER
0  30033922
# inferred DSL terminals:
  # ConstVal: ['26000000@Int', '2000000@Int', '30033922@Int', 'Ireland@Str', 'color@Str', '7033231@Int', 'Germany@Str', 'Donations@Str', 'European Commission@Str', 'blue@Str', 'Netherlands@Str', '1356852@Int', 'Kuwait@Str', 'Japan@Str', '1000000@Int', 'Country@Str', 'Norway@Str', '2713704@Int', 'US@Str', 'Finland@Str', '67030000@Int', 'China@Str', '5475452@Int', 'Belgium@Str']
     # cmap: [(None, 26000000), (None, 2000000), (None, 30033922), (None, 'Ireland'), (None, 'color'), (None, 7033231), (None, 'Germany'), (None, 'Donations'), (None, 'European Commission'), (None, 'blue'), (None, 'Netherlands'), (None, 1356852), (None, 'Kuwait'), (None, 'Japan'), (None, 1000000), (None, 'Country'), (None, 'Norway'), (None, 2713704), (None, 'US'), (None, 'Finland'), (None, 67030000), (None, 'China'), (None, 5475452), (None, 'Belgium')]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 30033922}]
  # found 414 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 67030000@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'Donations', 67030000], 'eqmax', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 67030000@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'Donations', 67030000], 'eqmax', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 30033922@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'Donations', 30033922], 'eqmax', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 30033922@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'Donations', 30033922], 'eqmax', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 30033922@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'Donations', 30033922], 'eqmin', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 30033922@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'Donations', 30033922], 'eqmin', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 26000000@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'Donations', 26000000], 'eqmin', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 26000000@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'Donations', 26000000], 'eqmin', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, US@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], 'eqmax', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, US@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], 'eqmax', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 67030000@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Donations', 67030000], 'eqmax', 'Donations'], ['Donations']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 67030000@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Donations', 67030000], 'eqmax', 'Donations'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 67030000@Int), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '<', 'Donations', 67030000], '==', 'Country', 'European Commission'], ['Donations']]
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Japan'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Japan@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Japan'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Japan@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Japan'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 1000000@Int), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 1000000], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 1000000@Int), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 1000000], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 1000000@Int), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 1000000], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 1000000@Int), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 1000000], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Country@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Country'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Country@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Country'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Country@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Country'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Country@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Country'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Norway@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Norway'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Norway@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Norway'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Norway@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Norway'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Norway@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Norway'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 2713704@Int), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 2713704], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 2713704@Int), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 2713704], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 2713704@Int), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 2713704], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 2713704@Int), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 2713704], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, US@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, US@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, US@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, US@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, US@Str), >=, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], '>=', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, US@Str), >=, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], '>=', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, US@Str), >, 1, 26000000@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], '>', 'Donations', 26000000], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, US@Str), >, 1, 26000000@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'US'], '>', 'Donations', 26000000], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Finland@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Finland'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Finland@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Finland'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Finland@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Finland'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Finland@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Finland'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 67030000@Int), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 67030000], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 67030000@Int), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 67030000], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 67030000@Int), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 67030000], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 67030000@Int), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 67030000], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, China@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'China'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, China@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'China'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, China@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'China'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, China@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'China'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 5475452@Int), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 5475452], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 5475452@Int), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 5475452], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 5475452@Int), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 5475452], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 5475452@Int), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 5475452], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Belgium@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Belgium'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Belgium@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Belgium'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Belgium@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Belgium'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Belgium@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Country', 'Belgium'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 26000000@Int), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 26000000], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 26000000@Int), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 26000000], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 26000000@Int), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 26000000], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 26000000@Int), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 26000000], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 2000000@Int), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 2000000], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 2000000@Int), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 2000000], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 2000000@Int), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 2000000], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 2000000@Int), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 2000000], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Ireland@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Ireland'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Ireland@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Ireland'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Ireland@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Ireland'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Ireland@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Ireland'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'color'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'color'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'color'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'color'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 7033231@Int), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 7033231], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 7033231@Int), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 7033231], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 7033231@Int), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 7033231], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 7033231@Int), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 7033231], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Germany@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Germany'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Germany@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Germany'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Germany@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Germany'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Germany@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Germany'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Donations@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Donations'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Donations@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Donations'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Donations@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Donations'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Donations@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Donations'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, European Commission@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'European Commission'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, European Commission@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'European Commission'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, European Commission@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'European Commission'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, European Commission@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'European Commission'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'blue'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 0, European Commission@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'blue'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 1, 30033922@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'blue'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 1, 30033922@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'blue'], '==', 'Donations', 30033922], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Netherlands@Str), ==, 0, European Commission@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'Donations', 'Netherlands'], '==', 'Country', 'European Commission'], ['Donations']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Netherlands@Str), ==, 0, European Commission@Str), ['-99', '-2'])
