# parsed arguments: Namespace(benchmark='Q9559d', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'31', 'race', 'percent', 'african', 'blue', '44', '23', 'american', 'latino', 'white', 'color'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
               race  percent color
0             White       44  blue
1  African American       31  blue
2            Latino       23  blue
# query is: What percent of african americans have employer pensions?
# expected output type:[dtype('int64')]
# expected output is:
   ANSWER
0      31
# inferred DSL terminals:
  # ConstVal: ['race@Str', 'White@Str', 'percent@Str', '44@Int', 'blue@Str', 'African American@Str', '23@Int', 'color@Str', 'Latino@Str', '31@Int']
     # cmap: [(None, 'race'), (None, 'White'), (None, 'percent'), (None, 44), (None, 'blue'), (None, 'African American'), (None, 23), (None, 'color'), (None, 'Latino'), (None, 31)]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 31}]
  # found 236 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'percent', 44], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'percent', 44], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'percent', 23], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'percent', 23], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '<', 'percent', 44], '==', 'race', 'African American'], ['percent']]
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percent', 'Latino'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Latino@Str), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'percent', 'Latino'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, race@Str), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'race'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, race@Str), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'race'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, race@Str), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'race'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, race@Str), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'race'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, White@Str), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'White'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, White@Str), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'White'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, White@Str), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'White'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, White@Str), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'White'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percent@Str), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percent'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percent@Str), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percent'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percent@Str), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percent'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percent@Str), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'percent'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 44@Int), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 44], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 44@Int), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 44], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 44@Int), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 44], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 44@Int), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 44], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, color@Str), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'color'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Latino@Str), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Latino'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Latino@Str), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Latino'], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Latino@Str), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Latino'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, Latino@Str), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'Latino'], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '==', 'percent', 31], ['percent']]
    # Summarize(SelectRow1(@param0, <, 1, 44@Int), max, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '<', 'percent', 44], 'max', 'percent']
    # Summarize(SelectRow1(@param0, <=, 1, 31@Int), max, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'max', 'percent']
    # Summarize(SelectRow1(@param0, ==, 0, African American@Str), min, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'race', 'African American'], 'min', 'percent']
    # Summarize(SelectRow1(@param0, ==, 0, African American@Str), max, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'race', 'African American'], 'max', 'percent']
    # Summarize(SelectRow1(@param0, ==, 0, African American@Str), sum, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'race', 'African American'], 'sum', 'percent']
    # Summarize(SelectRow1(@param0, ==, 0, African American@Str), mean, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'race', 'African American'], 'mean', 'percent']
    # Summarize(SelectRow1(@param0, ==, 1, 31@Int), min, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'percent', 31], 'min', 'percent']
    # Summarize(SelectRow1(@param0, ==, 1, 31@Int), max, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'percent', 31], 'max', 'percent']
    # Summarize(SelectRow1(@param0, ==, 1, 31@Int), sum, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'percent', 31], 'sum', 'percent']
    # Summarize(SelectRow1(@param0, ==, 1, 31@Int), mean, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '==', 'percent', 31], 'mean', 'percent']
    # Summarize(SelectRow1(@param0, >=, 1, 31@Int), min, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'min', 'percent']
    # Summarize(SelectRow1(@param0, >, 1, 23@Int), min, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '>', 'percent', 23], 'min', 'percent']
    # Summarize(SelectRow1(@param0, !=, 0, White@Str), max, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'max', 'percent']
    # Summarize(SelectRow1(@param0, !=, 0, Latino@Str), min, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'min', 'percent']
    # Summarize(SelectRow1(@param0, !=, 1, 44@Int), max, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'max', 'percent']
    # Summarize(SelectRow1(@param0, !=, 1, 23@Int), min, 1)
      --> ['Summarize', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'min', 'percent']
    # SelectCol(SelectRow1(@param0, ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(@param0, ==, 0, African American@Str), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '==', 'race', 'African American'], ['percent']]
    # SelectCol(SelectRow1(@param0, ==, 1, 31@Int), ['1'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '==', 'percent', 31], ['percent']]
    # SelectCol(SelectRow1(@param0, ==, 1, 31@Int), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '==', 'percent', 31], ['percent']]

# ========== review report ========== #
# top-1, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['1'])
# top-2, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['-99', '-2'])
# top-3, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['1'])
# top-4, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['-99', '-2'])
# top-5, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['1'])
# top-6, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['-99', '-2'])
# top-7, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['1'])
# top-8, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['-99', '-2'])
# top-9, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['1'])
# top-10, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['-99', '-2'])
# top-11, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['1'])
# top-12, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['-99', '-2'])
# top-13, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['1'])
# top-14, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['-99', '-2'])
# top-15, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['1'])
# top-16, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['-99', '-2'])
# top-17, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, African American@Str), ['1'])
# top-18, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-19, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 1, 31@Int), ['1'])
# top-20, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-21, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), >=, 1, 31@Int), ['1'])
# top-22, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), >=, 1, 31@Int), ['-99', '-2'])
# top-23, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), >, 1, 23@Int), ['1'])
# top-24, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), >, 1, 23@Int), ['-99', '-2'])
# top-25, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 0, Latino@Str), ['1'])
# top-26, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 0, Latino@Str), ['-99', '-2'])
# top-27, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 1, 23@Int), ['1'])
# top-28, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 1, 23@Int), ['-99', '-2'])
# top-29, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 0, African American@Str), ['1'])
# top-30, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-31, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 1, 31@Int), ['1'])
# top-32, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-33, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 0, African American@Str), ['1'])
# top-34, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-35, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 1, 31@Int), ['1'])
# top-36, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-37, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), >=, 1, 31@Int), ['1'])
# top-38, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), >=, 1, 31@Int), ['-99', '-2'])
# top-39, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), >, 1, 23@Int), ['1'])
# top-40, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), >, 1, 23@Int), ['-99', '-2'])
# top-41, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), !=, 0, Latino@Str), ['1'])
# top-42, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), !=, 0, Latino@Str), ['-99', '-2'])
# top-43, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), !=, 1, 23@Int), ['1'])
# top-44, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), !=, 1, 23@Int), ['-99', '-2'])
# top-45, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 0, African American@Str), ['1'])
# top-46, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-47, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 1, 31@Int), ['1'])
# top-48, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-49, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), ==, 0, African American@Str), ['1'])
# top-50, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-51, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), ==, 1, 31@Int), ['1'])
# top-52, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-53, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), <, 1, 44@Int), ['1'])
# top-54, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), <, 1, 44@Int), ['-99', '-2'])
# top-55, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), <=, 1, 31@Int), ['1'])
# top-56, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), <=, 1, 31@Int), ['-99', '-2'])
# top-57, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), ==, 0, African American@Str), ['1'])
# top-58, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-59, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), ==, 1, 31@Int), ['1'])
# top-60, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-61, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), !=, 0, White@Str), ['1'])
# top-62, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), !=, 0, White@Str), ['-99', '-2'])
# top-63, score: 0.00, answer: [31]
