# parsed arguments: Namespace(benchmark='Q4ec94', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'blue', 'percent', '23', 'african', 'color', 'race', 'white', '31', '44', 'latino', 'american'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
               race  percent color
0             White       44  blue
1  African American       31  blue
2            Latino       23  blue
# query is: What race has the second most employer pensions percentage wise?
# expected output type:[dtype('O')]
# expected output is:
             ANSWER
0  African American
# inferred DSL terminals:
  # ConstVal: ['blue@Str', 'percent@Str', 'White@Str', '44@Int', 'Latino@Str', 'color@Str', 'race@Str', 'African American@Str', '23@Int', '31@Int']
     # cmap: [(None, 'blue'), (None, 'percent'), (None, 'White'), (None, 44), (None, 'Latino'), (None, 'color'), (None, 'race'), (None, 'African American'), (None, 23), (None, 31)]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 'African American'}]
  # found 220 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'percent', 44], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'percent', 44], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'percent', 23], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'percent', 23], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, African American@Str), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '<', 'percent', 44], '==', 'race', 'African American'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), <=, 1, 23@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '<=', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 0, Latino@Str), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '==', 'race', 'Latino'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 0, Latino@Str), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '==', 'race', 'Latino'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 1, 23@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '==', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 1, 23@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 'African American'], '==', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), <, 1, 31@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '<', 'percent', 31], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), <, 1, 31@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '<', 'percent', 31], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), <=, 1, 23@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '<=', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), <=, 1, 23@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '<=', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 0, Latino@Str), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '==', 'race', 'Latino'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 0, Latino@Str), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '==', 'race', 'Latino'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 1, 23@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '==', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 1, 23@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 23], '==', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), <, 1, 31@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '<', 'percent', 31], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), <, 1, 31@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '<', 'percent', 31], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), <=, 1, 23@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '<=', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), <=, 1, 23@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '<=', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), ==, 0, Latino@Str), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '==', 'race', 'Latino'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), ==, 0, Latino@Str), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '==', 'race', 'Latino'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), ==, 1, 23@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '==', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 31@Int), ==, 1, 23@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '!=', 'color', 31], '==', 'percent', 23], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], min, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race'], 'min', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], min, 1), eqmin, 1), ['-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race'], 'min', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], max, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race'], 'max', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], max, 1), eqmin, 1), ['-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race'], 'max', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], sum, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race'], 'sum', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], sum, 1), eqmin, 1), ['-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race'], 'sum', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], mean, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race'], 'mean', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0'], mean, 1), eqmin, 1), ['-1'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race'], 'mean', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], min, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'min', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], min, 1), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'min', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], min, 1), eqmin, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'min', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], min, 1), eqmin, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'min', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], max, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'max', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], max, 1), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'max', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], max, 1), eqmin, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'max', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], max, 1), eqmin, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'max', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], sum, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'sum', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], sum, 1), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'sum', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], sum, 1), eqmin, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'sum', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], sum, 1), eqmin, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'sum', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], mean, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'mean', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], mean, 1), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'mean', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], mean, 1), eqmin, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'mean', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], mean, 1), eqmin, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'mean', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], count, 0), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'count', 'race'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], count, 0), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'count', 'race'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], count, 1), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'count', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], count, 1), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'count', 'percent'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], count, 2), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'count', 'color'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '1'], count, 2), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'percent'], 'count', 'color'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], min, 1), eqmin, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'color'], 'min', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], min, 1), eqmin, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'color'], 'min', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 1), eqmin, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'color'], 'max', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], max, 1), eqmin, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'color'], 'max', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], sum, 1), eqmin, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'color'], 'sum', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], sum, 1), eqmin, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'color'], 'sum', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], mean, 1), eqmin, 2), ['0'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'color'], 'mean', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow0(GroupSum(@param0, ['0', '2'], mean, 1), eqmin, 2), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['GroupSum', 'input@0', ['race', 'color'], 'mean', 'percent'], 'eqmin', 'COL0'], ['race']]
    # SelectCol(SelectRow1(@param0, <, 1, 31@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '<', 'percent', 31], ['race']]
    # SelectCol(SelectRow1(@param0, <, 1, 31@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '<', 'percent', 31], ['race']]
    # SelectCol(SelectRow1(@param0, <=, 1, 23@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '<=', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(@param0, <=, 1, 23@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '<=', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(@param0, ==, 0, Latino@Str), ['0'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '==', 'race', 'Latino'], ['race']]
    # SelectCol(SelectRow1(@param0, ==, 0, Latino@Str), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '==', 'race', 'Latino'], ['race']]
    # SelectCol(SelectRow1(@param0, ==, 1, 23@Int), ['0'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '==', 'percent', 23], ['race']]
    # SelectCol(SelectRow1(@param0, ==, 1, 23@Int), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow1', 'input@0', '==', 'percent', 23], ['race']]
    # SelectCol(SelectRow0(@param0, eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', 'input@0', 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(@param0, eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', 'input@0', 'eqmin', 'percent'], ['race']]
---------- timeout ----------

# ========== review report ========== #
# top-1, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['0'])
# top-2, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['-1', '-2'])
# top-3, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['0'])
# top-4, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['-1', '-2'])
# top-5, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['0'])
# top-6, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['-1', '-2'])
# top-7, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['0'])
# top-8, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['-1', '-2'])
# top-9, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['0'])
# top-10, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['-1', '-2'])
# top-11, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['0'])
# top-12, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['-1', '-2'])
# top-13, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['0'])
# top-14, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['-1', '-2'])
# top-15, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['0'])
# top-16, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['-1', '-2'])
# top-17, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, African American@Str), ['0'])
# top-18, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, African American@Str), ['-1', '-2'])
# top-19, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 1, 31@Int), ['0'])
# top-20, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 1, 31@Int), ['-1', '-2'])
# top-21, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), >=, 1, 31@Int), ['0'])
# top-22, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), >=, 1, 31@Int), ['-1', '-2'])
# top-23, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), >, 1, 23@Int), ['0'])
# top-24, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), >, 1, 23@Int), ['-1', '-2'])
# top-25, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 0, Latino@Str), ['0'])
# top-26, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 0, Latino@Str), ['-1', '-2'])
# top-27, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 1, 23@Int), ['0'])
# top-28, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 1, 23@Int), ['-1', '-2'])
# top-29, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 0, African American@Str), ['0'])
# top-30, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 0, African American@Str), ['-1', '-2'])
# top-31, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 1, 31@Int), ['0'])
# top-32, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 1, 31@Int), ['-1', '-2'])
# top-33, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 0, African American@Str), ['0'])
# top-34, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 0, African American@Str), ['-1', '-2'])
# top-35, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 1, 31@Int), ['0'])
# top-36, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 1, 31@Int), ['-1', '-2'])
# top-37, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), >=, 1, 31@Int), ['0'])
# top-38, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), >=, 1, 31@Int), ['-1', '-2'])
# top-39, score: 0.00, answer: ['African American']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), >, 1, 23@Int), ['0'])
